Date,SP500,NASDAQ,Financials,Industrials,Consumer Staples,Energy,Information Technology,Utilities
2005-09-16,1237.9,2160.35,402.91,279.16,238.7,396.3,328.9,170.68
2005-09-19,1231.0,2145.26,399.7,275.36,237.19,405.16,326.7,170.37
2005-09-20,1221.3,2131.33,397.65,273.92,235.45,402.17,324.7,169.27
2005-09-21,1210.2,2106.64,391.11,272.29,232.37,406.88,321.1,166.74
2005-09-22,1214.6,2110.78,393.03,273.17,234.0,404.56,321.7,165.5
2005-09-23,1215.3,2116.84,394.03,274.91,234.4,397.76,322.5,166.0
2005-09-26,1215.6,2121.46,393.1,274.17,234.03,404.27,321.9,166.91
2005-09-27,1215.7,2116.42,393.25,275.85,236.14,404.51,320.5,167.38
2005-09-28,1216.9,2115.4,391.52,275.79,236.65,407.78,322.3,168.98
2005-09-29,1227.7,2141.22,397.72,277.14,238.64,410.53,326.1,170.7
2005-09-30,1228.8,2151.69,396.7,278.17,240.47,403.96,327.8,170.43
2005-10-03,1226.7,2155.43,396.08,276.7,240.27,401.57,328.0,172.17
2005-10-04,1214.5,2139.36,391.8,273.91,239.41,387.83,324.3,169.37
2005-10-05,1196.4,2103.02,389.89,270.67,237.43,374.76,319.5,164.37
2005-10-06,1191.5,2084.08,390.81,273.16,236.46,367.29,316.5,162.22
2005-10-07,1195.9,2090.35,391.29,275.73,235.84,375.02,317.3,163.83
2005-10-10,1187.3,2078.92,388.82,273.93,234.92,369.29,314.5,160.89
2005-10-11,1184.9,2061.09,386.53,272.7,235.12,376.98,313.2,161.0
2005-10-12,1177.7,2037.47,384.43,272.24,234.29,371.05,311.2,158.33
2005-10-13,1176.8,2047.22,386.03,272.09,233.38,362.26,313.1,154.89
2005-10-14,1186.6,2064.83,390.03,274.9,235.12,366.99,314.3,156.45
2005-10-17,1190.1,2070.3,390.8,274.74,237.63,370.4,314.5,158.58
2005-10-18,1178.1,2056.0,388.62,273.01,235.65,354.03,314.0,155.49
2005-10-19,1195.8,2091.24,396.29,276.73,238.11,360.92,318.5,156.06
2005-10-20,1177.8,2068.11,392.15,273.56,235.9,346.04,316.1,152.04
2005-10-21,1179.6,2082.21,394.07,271.46,235.76,348.43,317.2,153.97
2005-10-24,1199.4,2115.83,401.65,275.75,238.08,359.9,321.0,157.96
2005-10-25,1196.5,2109.45,400.03,274.6,237.42,366.69,318.7,158.11
2005-10-26,1191.4,2100.05,401.68,272.59,236.22,363.15,317.8,156.07
2005-10-27,1178.9,2063.81,400.1,270.07,234.15,354.92,313.6,154.4
2005-10-28,1198.4,2089.88,406.79,274.52,238.2,363.4,316.3,157.68
2005-10-31,1207.0,2120.3,408.51,274.98,239.43,366.02,320.6,159.46
2005-11-01,1202.8,2114.05,406.79,273.97,237.55,368.3,318.8,156.26
2005-11-02,1214.8,2144.31,410.71,276.56,238.63,374.86,322.5,157.11
2005-11-03,1219.9,2160.22,409.68,278.08,239.28,382.02,326.2,156.79
2005-11-04,1220.1,2169.43,411.24,277.99,239.02,372.81,328.0,156.62
2005-11-07,1222.8,2178.24,414.26,279.01,239.57,366.71,329.5,156.28
2005-11-08,1218.6,2172.07,412.56,277.5,238.85,369.01,328.7,156.05
2005-11-09,1220.7,2175.81,414.57,278.05,239.45,366.39,329.0,157.31
2005-11-10,1231.0,2196.68,422.13,281.46,242.1,356.61,331.1,156.43
2005-11-11,1234.7,2202.47,424.29,282.33,242.38,358.66,331.8,154.96
2005-11-14,1233.8,2200.95,424.28,282.65,241.56,360.41,332.0,153.79
2005-11-15,1229.0,2186.74,420.23,282.31,240.41,360.09,331.4,154.15
2005-11-16,1231.2,2187.93,418.55,283.34,240.48,367.43,332.8,155.3
2005-11-17,1242.8,2220.46,423.28,286.02,240.57,367.88,337.3,157.63
2005-11-18,1248.3,2227.07,425.28,289.18,241.09,369.44,337.9,157.66
2005-11-21,1254.8,2241.67,427.5,291.21,241.7,377.34,338.2,157.99
2005-11-22,1261.2,2253.56,430.76,292.25,243.1,382.45,340.3,158.17
2005-11-23,1265.6,2259.98,434.42,291.78,243.93,381.5,342.3,159.42
2005-11-24,,,434.42,291.78,243.93,381.5,342.3,
2005-11-25,1268.2,2263.01,434.93,292.32,244.43,382.58,343.2,160.22
2005-11-28,1257.5,2239.37,432.15,290.57,243.3,370.73,341.7,159.64
2005-11-29,1257.5,2232.71,431.98,291.03,243.27,370.6,341.0,159.9
2005-11-30,1249.5,2232.82,425.94,290.26,241.15,370.95,340.9,158.37
2005-12-01,1264.7,2267.17,429.24,293.38,242.41,381.59,346.4,159.44
2005-12-02,1265.1,2273.37,429.47,292.14,242.36,381.73,346.7,159.15
2005-12-05,1262.1,2257.64,428.65,290.95,241.43,384.39,343.9,159.21
2005-12-06,1263.7,2260.76,427.77,291.9,241.36,386.29,345.2,158.9
2005-12-07,1257.4,2252.01,424.26,290.07,240.37,383.86,344.1,157.68
2005-12-08,1255.8,2246.46,423.49,288.48,239.86,389.66,341.4,159.39
2005-12-09,1259.4,2256.73,426.56,290.24,240.53,384.38,343.4,161.06
2005-12-12,1260.4,2260.95,425.25,290.23,240.97,388.28,344.2,160.04
2005-12-13,1267.4,2265.0,429.77,290.3,243.78,387.15,343.4,162.06
2005-12-14,1272.7,2262.59,431.37,292.79,245.23,392.09,343.0,163.83
2005-12-15,1270.9,2260.63,429.45,293.41,245.94,389.01,342.3,164.07
2005-12-16,1267.3,2252.48,430.13,293.62,245.89,379.88,340.8,164.25
2005-12-19,1259.9,2222.74,427.24,290.91,245.22,377.66,336.1,161.99
2005-12-20,1259.6,2222.42,427.94,290.87,244.02,380.82,335.6,162.45
2005-12-21,1262.8,2231.66,429.95,292.02,244.51,381.28,336.2,160.64
2005-12-22,1268.1,2246.49,432.32,294.05,244.82,380.21,338.0,161.62
2005-12-23,1268.7,2249.42,432.98,294.29,244.05,379.44,338.4,161.75
2005-12-27,1256.5,2226.89,429.59,291.54,242.38,369.46,335.3,161.09
2005-12-28,1258.2,2228.94,428.75,292.31,242.6,374.1,335.3,160.56
2005-12-29,1254.4,2218.16,428.02,292.19,241.99,371.73,332.7,160.24
2005-12-30,1248.3,2205.32,426.4,290.6,240.17,372.73,330.8,159.66
2006-01-03,1268.8,2243.74,433.48,292.73,241.77,389.54,337.5,162.79
2006-01-04,1273.46,2263.46,432.63,293.42,242.36,390.84,341.3,162.91
2006-01-05,1273.48,2276.87,434.19,292.53,241.27,386.76,344.0,161.86
2006-01-06,1285.45,2305.62,436.43,294.18,242.35,395.48,349.5,163.33
2006-01-09,1290.15,2318.69,438.29,295.7,243.22,395.46,350.5,162.6
2006-01-10,1289.69,2320.32,438.27,294.98,242.49,398.94,350.6,162.67
2006-01-11,1294.18,2331.36,440.14,295.28,243.09,401.07,354.5,162.22
2006-01-12,1286.06,2316.69,437.15,292.93,241.93,397.6,352.0,162.19
2006-01-13,1287.61,2317.04,437.22,291.82,241.99,403.3,351.7,163.42
2006-01-17,1283.03,2302.69,433.14,290.29,240.93,411.39,348.0,165.1
2006-01-18,1277.93,2279.64,431.63,290.53,241.47,406.0,343.3,165.45
2006-01-19,1285.04,2301.81,430.26,291.83,241.77,414.55,346.4,166.92
2006-01-20,1261.49,2247.7,421.03,284.95,238.34,415.32,336.4,165.7
2006-01-23,1263.82,2248.47,422.76,285.44,238.46,419.96,335.5,165.9
2006-01-24,1266.86,2265.25,423.91,286.81,239.24,417.29,336.2,167.15
2006-01-25,1264.68,2260.65,424.74,286.2,239.53,409.82,336.7,164.79
2006-01-26,1273.83,2283.0,431.57,289.28,240.16,409.76,338.8,163.37
2006-01-27,1283.72,2304.23,432.37,290.02,242.06,417.45,342.4,164.3
2006-01-30,1285.19,2306.78,431.25,290.42,241.0,427.22,343.9,163.22
2006-01-31,1280.08,2305.82,429.51,289.28,239.75,424.36,341.3,163.4
2006-02-01,1282.46,2310.56,429.37,291.76,240.9,416.25,343.2,163.81
2006-02-02,1270.84,2281.57,425.56,288.9,240.28,412.82,337.6,161.44
2006-02-03,1264.03,2262.58,423.46,288.21,238.85,409.29,334.1,160.4
2006-02-06,1265.02,2258.8,424.48,289.03,238.24,415.52,332.5,161.25
2006-02-07,1254.78,2244.96,422.05,286.73,237.12,400.28,332.8,160.47
2006-02-08,1265.65,2266.98,424.94,288.85,238.39,400.47,339.0,160.13
2006-02-09,1263.78,2255.87,425.83,290.24,238.78,392.71,337.1,160.85
2006-02-10,1266.99,2261.88,427.78,292.62,239.08,390.89,338.6,160.85
2006-02-13,1262.86,2239.81,426.41,292.38,238.19,390.24,335.9,160.55
2006-02-14,1275.53,2262.17,431.9,295.87,241.05,386.34,340.0,160.36
2006-02-15,1280.0,2276.43,433.85,296.4,242.61,385.13,340.8,160.55
2006-02-16,1289.38,2294.63,436.69,296.78,243.75,392.21,344.4,161.72
2006-02-17,1287.24,2282.36,435.02,297.85,243.44,395.0,340.8,163.37
2006-02-21,1283.03,2262.96,433.81,296.57,242.57,401.31,336.5,163.7
2006-02-22,1292.67,2283.17,441.69,299.4,244.45,395.6,339.6,164.53
2006-02-23,1287.79,2279.32,440.21,297.63,244.7,394.1,337.5,163.78
2006-02-24,1289.43,2287.04,441.14,298.12,244.07,398.9,337.6,164.24
2006-02-27,1294.12,2307.18,441.46,299.95,245.16,393.18,341.0,165.78
2006-02-28,1280.66,2281.39,437.15,296.13,242.07,389.8,338.0,164.49
2006-03-01,1291.24,2314.64,438.86,298.11,242.72,396.1,344.9,163.92
2006-03-02,1289.14,2311.11,436.39,297.43,241.77,401.39,344.5,163.7
2006-03-03,1287.23,2302.6,435.29,298.57,242.38,401.74,342.7,163.46
2006-03-06,1278.26,2286.03,434.2,296.88,241.78,390.36,340.4,159.8
2006-03-07,1275.88,2268.38,435.63,297.32,242.74,385.73,338.6,159.38
2006-03-08,1278.47,2267.46,435.79,297.27,245.07,386.07,338.7,159.57
2006-03-09,1272.23,2249.72,433.2,296.64,245.65,381.96,335.7,158.8
2006-03-10,1281.42,2262.04,436.7,299.72,247.81,383.45,337.1,159.69
2006-03-13,1284.13,2267.03,436.69,299.68,247.48,389.66,337.8,160.51
2006-03-14,1297.48,2295.9,441.79,302.82,247.43,397.01,342.2,162.04
2006-03-15,1303.02,2311.84,442.51,306.83,246.38,398.64,344.7,162.68
2006-03-16,1305.33,2299.56,443.96,307.41,246.61,404.42,341.8,163.74
2006-03-17,1307.25,2306.48,445.15,309.23,247.12,400.6,343.2,162.98
2006-03-20,1305.08,2314.11,445.33,309.21,247.75,393.65,344.4,161.04
2006-03-21,1297.23,2294.23,441.32,307.5,246.8,392.91,342.6,159.47
2006-03-22,1305.04,2303.35,444.5,310.34,248.15,395.04,342.5,160.57
2006-03-23,1301.67,2300.15,442.38,308.42,246.82,399.34,341.3,160.2
2006-03-24,1302.95,2312.82,442.39,308.39,246.91,401.63,342.2,159.96
2006-03-27,1301.61,2315.58,442.37,308.01,245.95,403.66,342.4,158.74
2006-03-28,1293.23,2304.46,438.14,306.61,244.09,405.42,339.4,158.0
2006-03-29,1302.89,2337.78,439.91,308.88,245.18,409.62,344.8,159.19
2006-03-30,1300.25,2340.82,437.73,309.6,243.67,409.42,345.9,157.53
2006-03-31,1294.87,2339.79,437.45,309.53,242.52,404.78,344.1,156.4
2006-04-03,1297.81,2336.74,437.93,310.27,243.11,406.69,346.0,156.75
2006-04-04,1305.93,2345.36,442.54,312.35,243.29,412.26,347.2,158.49
2006-04-05,1311.56,2359.75,443.71,312.23,243.47,418.07,350.5,159.9
2006-04-06,1309.04,2361.17,442.36,312.36,242.94,418.47,351.0,157.51
2006-04-07,1295.5,2339.02,437.93,309.72,240.92,411.53,347.1,155.09
2006-04-10,1296.62,2333.27,438.64,309.54,240.9,417.57,346.3,155.39
2006-04-11,1286.57,2310.35,434.76,308.61,239.07,415.23,343.8,153.76
2006-04-12,1288.12,2314.68,435.49,310.91,239.36,412.35,343.5,154.05
2006-04-13,1289.12,2326.11,436.28,309.69,239.11,413.81,344.6,153.29
2006-04-17,1285.33,2311.16,436.13,307.61,237.72,420.11,340.9,153.23
2006-04-18,1307.28,2356.14,443.68,314.67,239.84,430.57,347.6,156.35
2006-04-19,1309.93,2370.88,444.38,316.96,239.94,436.81,347.8,156.58
2006-04-20,1311.46,2362.55,445.22,317.71,240.2,433.05,348.5,157.91
2006-04-21,1311.28,2342.86,444.87,318.04,240.14,441.89,345.3,158.49
2006-04-24,1308.11,2333.38,444.5,318.44,240.74,435.77,344.0,159.65
2006-04-25,1301.74,2330.3,441.87,315.42,241.01,431.02,343.7,157.52
2006-04-26,1305.41,2333.63,444.69,317.1,243.08,425.04,345.1,156.1
2006-04-27,1309.72,2344.95,450.86,316.35,243.62,420.73,348.0,158.08
2006-04-28,1310.61,2322.57,455.21,315.72,244.01,425.48,340.1,158.61
2006-05-01,1305.19,2304.79,448.35,316.16,243.99,431.05,337.6,157.13
2006-05-02,1313.21,2309.84,451.36,318.67,245.42,440.82,338.3,159.94
2006-05-03,1308.12,2303.97,450.71,318.98,244.18,434.42,337.3,158.95
2006-05-04,1312.25,2323.9,451.71,322.31,244.36,431.63,339.3,159.35
2006-05-05,1325.76,2342.57,458.09,325.66,246.54,435.98,341.3,162.7
2006-05-08,1324.66,2344.99,456.09,325.07,247.91,434.4,341.4,161.63
2006-05-09,1325.14,2338.25,456.87,325.62,248.56,437.42,339.7,160.3
2006-05-10,1322.85,2320.74,457.0,325.43,247.65,439.63,335.9,161.23
2006-05-11,1305.92,2272.7,449.82,322.76,244.89,434.61,327.9,159.61
2006-05-12,1291.24,2243.78,445.36,318.4,242.82,422.11,325.3,158.02
2006-05-15,1294.5,2238.52,448.01,319.0,245.76,414.88,325.0,158.8
2006-05-16,1292.08,2229.13,447.49,318.93,246.49,415.9,321.7,158.15
2006-05-17,1270.32,2195.8,438.5,312.49,243.73,404.95,318.3,155.42
2006-05-18,1261.81,2180.32,434.81,309.04,242.37,400.02,316.6,155.65
2006-05-19,1267.03,2193.88,436.78,310.45,242.51,402.66,318.5,156.98
2006-05-22,1262.07,2172.86,435.72,309.86,243.1,401.14,316.3,158.26
2006-05-23,1256.58,2158.76,433.7,308.66,243.27,401.18,313.6,155.97
2006-05-24,1258.57,2169.17,433.92,308.04,244.88,397.05,316.8,156.69
2006-05-25,1272.88,2198.24,437.86,310.13,247.4,409.4,320.0,158.11
2006-05-26,1280.16,2210.37,441.18,311.45,247.83,411.17,321.5,159.85
2006-05-30,1259.87,2164.74,434.63,307.68,244.12,403.83,314.9,158.25
2006-05-31,1270.09,2178.88,437.29,310.15,245.19,411.95,315.7,160.4
2006-06-01,1285.71,2219.86,442.89,313.21,246.49,413.79,320.9,162.25
2006-06-02,1288.22,2219.41,444.64,313.28,245.99,419.08,319.9,164.06
2006-06-05,1265.29,2169.62,437.49,307.0,242.54,406.65,314.0,162.53
2006-06-06,1263.85,2162.78,436.38,306.09,243.18,407.11,313.4,162.45
2006-06-07,1256.15,2151.8,437.82,303.51,242.45,393.62,309.5,161.59
2006-06-08,1257.93,2145.32,439.19,303.6,243.93,397.19,307.5,162.45
2006-06-09,1252.3,2135.06,437.94,301.17,243.82,393.46,306.0,163.54
2006-06-12,1237.44,2091.32,432.45,297.31,242.57,386.24,299.9,163.97
2006-06-13,1223.69,2072.47,424.14,296.19,241.09,375.47,299.3,161.87
2006-06-14,1230.04,2086.0,421.61,298.96,242.09,384.39,302.4,160.91
2006-06-15,1256.16,2144.15,430.88,305.34,244.05,397.99,310.4,163.08
2006-06-16,1251.54,2129.95,427.91,304.77,244.24,395.61,309.0,163.02
2006-06-19,1240.13,2110.42,425.25,302.25,243.26,383.22,307.9,160.93
2006-06-20,1240.12,2107.06,426.48,302.2,245.01,380.97,307.4,161.28
2006-06-21,1252.2,2141.2,429.69,305.32,246.0,388.3,312.5,161.13
2006-06-22,1245.6,2122.98,428.07,303.14,245.7,389.96,308.4,160.4
2006-06-23,1244.5,2121.47,425.59,303.41,244.51,395.83,306.8,160.5
2006-06-26,1250.56,2133.67,428.92,304.38,245.89,400.35,308.0,161.24
2006-06-27,1239.2,2100.25,424.73,301.15,244.75,402.39,303.5,160.56
2006-06-28,1246.0,2111.84,426.75,302.28,245.6,410.33,305.2,161.29
2006-06-29,1272.87,2174.38,436.09,308.43,249.43,421.23,313.4,163.34
2006-06-30,1270.2,2172.09,434.13,308.1,248.12,420.35,310.4,163.8
2006-07-03,1280.19,2190.43,439.03,309.7,249.39,425.49,314.1,165.38
2006-07-05,1270.91,2153.34,435.63,307.45,247.69,427.37,308.7,164.57
2006-07-06,1274.08,2155.09,436.89,308.04,250.51,427.88,308.9,163.86
2006-07-07,1265.48,2130.06,434.99,303.48,250.13,422.51,305.0,165.03
2006-07-10,1267.34,2116.93,437.29,304.51,251.76,423.99,301.2,165.84
2006-07-11,1272.43,2128.86,437.81,305.19,253.23,431.51,303.0,166.93
2006-07-12,1258.6,2090.24,433.02,302.11,250.87,430.78,296.4,165.74
2006-07-13,1242.28,2054.11,426.96,296.8,249.14,427.86,291.6,165.42
2006-07-14,1236.2,2037.35,425.09,292.17,247.0,433.03,290.7,165.48
2006-07-17,1234.49,2037.72,425.32,291.54,247.49,421.14,291.7,165.99
2006-07-18,1236.86,2043.22,426.19,292.67,248.66,422.3,292.7,166.42
2006-07-19,1259.81,2080.71,437.69,298.56,251.29,425.33,296.3,168.63
2006-07-20,1249.13,2039.42,436.33,293.04,251.75,417.49,292.3,169.4
2006-07-21,1240.29,2020.39,433.77,290.21,250.81,411.56,288.3,169.9
2006-07-24,1260.91,2061.84,438.99,294.89,252.86,423.66,293.2,171.3
2006-07-25,1268.88,2073.9,439.99,293.87,253.9,430.21,294.8,172.06
2006-07-26,1268.4,2070.46,439.57,290.09,252.92,437.34,294.9,172.69
2006-07-27,1263.2,2054.47,437.43,289.89,251.45,435.62,293.3,171.42
2006-07-28,1278.55,2094.14,445.49,293.38,253.75,435.48,299.4,172.3
2006-07-31,1276.66,2091.47,444.15,291.74,252.59,441.21,298.7,171.69
2006-08-01,1270.92,2061.99,443.06,289.96,251.23,442.83,294.0,173.53
2006-08-02,1277.41,2078.81,443.58,291.51,253.48,443.97,296.6,173.37
2006-08-03,1280.27,2092.34,444.93,293.85,254.11,441.22,298.9,172.42
2006-08-04,1279.36,2085.05,446.08,293.25,254.27,438.68,298.0,172.28
2006-08-07,1275.77,2072.5,444.36,291.72,253.63,442.08,296.8,170.49
2006-08-08,1271.48,2060.85,442.02,289.12,254.77,440.94,296.0,171.88
2006-08-09,1265.95,2060.28,436.63,285.29,253.25,443.22,298.8,171.87
2006-08-10,1271.81,2071.74,438.92,287.42,255.81,441.07,300.5,171.78
2006-08-11,1266.74,2057.71,437.47,285.89,255.35,441.02,298.0,171.35
2006-08-14,1268.21,2069.04,437.68,286.88,256.0,434.26,301.4,172.08
2006-08-15,1285.58,2115.01,445.15,291.79,257.4,434.57,309.2,173.43
2006-08-16,1295.43,2149.54,447.51,298.01,257.17,430.77,315.8,171.75
2006-08-17,1297.48,2157.61,448.84,298.63,256.87,429.59,316.7,171.25
2006-08-18,1302.3,2163.95,449.46,297.78,258.59,436.03,318.7,173.25
2006-08-21,1297.52,2147.75,447.76,295.38,258.58,439.27,315.8,173.46
2006-08-22,1298.82,2150.02,447.36,295.48,258.72,441.48,315.8,174.61
2006-08-23,1292.99,2134.66,446.88,293.74,258.3,435.14,314.2,172.85
2006-08-24,1296.06,2137.11,447.95,292.19,259.14,439.97,315.5,173.39
2006-08-25,1295.09,2140.29,445.68,292.02,258.89,441.54,316.3,173.28
2006-08-28,1301.78,2160.7,448.46,293.74,260.34,435.94,319.3,174.68
2006-08-29,1304.28,2172.3,447.06,294.17,261.4,433.36,321.6,174.88
2006-08-30,1305.37,2185.73,447.23,294.53,261.92,426.43,324.5,173.5
2006-08-31,1303.82,2183.75,447.63,295.15,261.67,423.25,323.4,175.65
2006-09-01,1311.01,2193.16,448.52,296.98,263.1,427.79,324.4,175.41
2006-09-05,1313.25,2205.7,449.95,297.6,262.21,432.16,325.9,173.75
2006-09-06,1300.26,2167.84,448.43,295.45,261.67,419.3,320.0,172.84
2006-09-07,1294.02,2155.29,445.09,293.83,260.49,419.74,317.9,172.79
2006-09-08,1298.92,2165.79,447.57,294.34,262.04,411.86,321.3,173.07
2006-09-11,1299.54,2173.25,448.23,295.26,263.68,398.99,324.0,172.54
2006-09-12,1313.0,2215.82,453.67,298.07,264.04,396.44,330.1,171.39
2006-09-13,1318.07,2227.67,456.77,301.13,261.9,403.15,330.1,171.88
2006-09-14,1316.28,2228.73,457.25,300.04,262.68,396.31,331.0,170.91
2006-09-15,1319.66,2235.59,459.48,301.19,263.01,396.31,332.1,171.35
2006-09-18,1321.18,2235.75,458.59,301.82,261.97,406.44,332.2,170.54
2006-09-19,1317.64,2222.37,459.32,300.89,262.78,399.78,329.8,171.18
2006-09-20,1325.18,2252.89,462.6,302.27,264.22,390.39,335.2,170.83
2006-09-21,1318.03,2237.75,460.26,298.53,261.92,396.08,331.7,170.4
2006-09-22,1314.78,2218.93,460.15,297.77,261.95,394.27,329.4,170.21
2006-09-25,1326.37,2249.07,464.82,301.22,260.17,394.87,334.7,172.6
2006-09-26,1336.35,2261.34,466.96,305.68,261.13,403.41,337.3,172.58
2006-09-27,1336.59,2263.39,465.31,306.16,262.4,409.58,336.0,174.69
2006-09-28,1338.88,2270.02,466.71,307.64,262.03,409.82,338.1,174.09
2006-09-29,1335.85,2258.43,465.83,306.29,260.75,411.38,336.3,172.33
2006-10-02,1331.32,2237.6,464.18,307.34,259.23,407.18,334.7,173.49
2006-10-03,1334.11,2243.65,469.03,309.28,259.62,393.86,335.4,174.32
2006-10-04,1350.2,2290.95,474.33,313.0,262.11,399.94,341.9,175.06
2006-10-05,1353.22,2306.34,474.48,315.83,261.58,405.56,341.7,174.48
2006-10-06,1349.59,2299.99,472.58,314.41,260.22,406.16,341.1,173.29
2006-10-09,1350.66,2311.77,473.95,314.6,260.34,400.95,342.3,173.36
2006-10-10,1353.42,2315.43,474.0,315.49,259.5,406.73,342.5,174.51
2006-10-11,1349.95,2308.27,472.67,314.61,260.06,401.46,342.3,174.89
2006-10-12,1362.83,2346.18,475.16,317.35,260.37,408.84,347.7,175.3
2006-10-13,1365.62,2357.29,476.3,316.97,259.88,414.44,350.3,175.18
2006-10-16,1369.06,2363.84,475.2,318.74,260.13,423.39,350.6,175.86
2006-10-17,1364.05,2344.95,474.45,316.8,259.35,420.58,347.4,177.09
2006-10-18,1365.8,2337.15,475.53,316.09,260.54,417.76,346.0,178.87
2006-10-19,1366.96,2340.94,471.96,315.4,261.17,425.35,346.2,179.66
2006-10-20,1368.6,2342.3,472.07,313.85,262.37,421.35,347.8,180.75
2006-10-23,1377.02,2355.56,475.17,315.43,265.15,422.13,350.4,181.36
2006-10-24,1377.38,2344.84,474.88,315.76,264.4,428.37,347.6,181.16
2006-10-25,1382.22,2356.59,476.3,315.55,266.18,435.84,350.4,182.8
2006-10-26,1389.08,2379.1,480.21,315.51,267.43,435.72,351.6,182.17
2006-10-27,1377.34,2350.62,475.6,312.84,266.3,431.89,346.1,181.19
2006-10-30,1377.93,2363.77,476.99,314.23,265.86,425.56,348.9,181.24
2006-10-31,1377.94,2366.71,476.38,313.29,265.52,429.74,350.1,181.5
2006-11-01,1367.81,2334.35,472.21,311.36,263.7,426.23,347.0,182.83
2006-11-02,1367.34,2334.02,471.38,310.42,263.19,427.02,346.8,181.44
2006-11-03,1364.3,2330.79,470.12,309.63,261.57,435.01,345.3,180.09
2006-11-06,1379.78,2365.95,476.39,313.07,262.9,439.53,350.1,179.38
2006-11-07,1382.84,2375.88,477.43,316.12,262.96,435.84,351.3,178.96
2006-11-08,1385.72,2384.94,478.85,316.82,263.83,443.56,351.9,180.54
2006-11-09,1378.33,2376.01,475.84,314.29,261.97,447.04,353.4,180.64
2006-11-10,1380.9,2389.72,478.64,315.44,262.05,442.98,354.6,181.82
2006-11-13,1384.42,2406.38,479.32,317.26,260.89,443.15,357.8,181.81
2006-11-14,1393.22,2430.66,481.83,318.67,262.36,444.52,361.8,182.24
2006-11-15,1396.57,2442.75,481.75,321.04,263.03,447.98,362.4,181.39
2006-11-16,1399.76,2449.06,484.78,323.1,264.88,435.33,364.5,181.95
2006-11-17,1401.2,2445.86,483.76,323.43,265.44,439.13,364.0,182.18
2006-11-20,1400.5,2452.72,485.12,322.19,264.96,437.21,364.6,181.73
2006-11-21,1402.81,2454.84,484.53,323.52,264.1,445.23,364.6,181.88
2006-11-22,1406.09,2465.98,485.06,324.02,264.86,442.73,367.7,182.36
2006-11-24,1400.95,2460.26,483.37,322.68,263.92,440.86,366.7,182.63
2006-11-27,1381.96,2405.92,475.52,318.47,260.8,439.49,357.7,181.0
2006-11-28,1386.72,2412.61,475.86,317.62,261.98,447.8,359.3,182.08
2006-11-29,1399.48,2432.23,478.67,320.05,263.58,460.59,361.1,184.39
2006-11-30,1400.63,2431.77,477.46,320.01,262.66,464.36,361.2,184.9
2006-12-01,1396.71,2413.21,475.4,318.55,261.96,466.54,357.8,185.53
2006-12-04,1409.12,2448.39,481.31,321.74,265.26,467.03,362.7,187.31
2006-12-05,1414.76,2452.38,483.5,322.6,267.05,468.58,363.3,187.72
2006-12-06,1412.9,2445.86,484.57,321.86,267.32,465.02,361.4,186.59
2006-12-07,1407.29,2427.69,482.91,321.33,267.06,462.69,358.0,185.75
2006-12-08,1409.84,2437.36,484.35,321.21,267.34,462.11,359.2,185.38
2006-12-11,1413.04,2442.86,487.42,320.62,267.31,461.52,360.0,186.19
2006-12-12,1411.56,2431.6,487.48,320.5,267.18,462.72,358.3,187.06
2006-12-13,1413.21,2432.41,487.88,319.13,266.78,467.58,358.6,187.81
2006-12-14,1425.49,2453.85,491.55,322.12,267.86,476.03,362.4,188.34
2006-12-15,1427.09,2457.2,493.54,324.29,268.45,470.36,362.8,187.96
2006-12-18,1422.48,2435.57,495.8,325.11,268.46,457.76,360.4,186.53
2006-12-19,1425.55,2429.55,495.33,325.79,268.88,464.83,359.3,187.55
2006-12-20,1423.53,2427.61,496.06,326.3,268.36,459.17,359.0,186.89
2006-12-21,1418.3,2415.85,494.57,324.65,268.49,456.56,356.4,186.49
2006-12-22,1410.76,2401.18,492.58,322.45,267.62,452.91,353.4,186.07
2006-12-26,1416.9,2413.51,495.98,323.78,268.58,453.71,355.3,187.05
2006-12-27,1426.84,2431.22,499.87,325.66,269.45,458.89,357.9,187.57
2006-12-28,1424.73,2425.57,498.32,324.42,269.6,459.85,357.0,186.89
2006-12-29,1418.3,2415.29,495.31,322.63,268.41,455.53,356.3,186.6
2007-01-03,1416.6,2423.16,496.63,324.43,269.89,438.8,357.4,187.38
2007-01-04,1418.34,2453.43,495.86,323.49,270.38,430.28,363.8,186.79
2007-01-05,1409.71,2434.25,491.76,321.58,268.66,433.57,361.5,183.44
2007-01-08,1412.84,2438.2,493.66,323.04,269.41,433.45,362.4,183.01
2007-01-09,1412.11,2443.83,492.86,323.24,269.75,428.78,364.1,183.23
2007-01-10,1414.85,2459.33,494.23,323.94,271.28,421.8,366.5,183.67
2007-01-11,1423.82,2484.85,496.71,326.78,272.94,418.58,369.5,183.46
2007-01-12,1430.73,2502.82,497.79,327.68,272.72,429.37,371.4,182.1
2007-01-16,1431.9,2497.78,499.08,329.67,273.49,424.61,370.1,182.75
